id,quarter,month,date,total_storage,volumes_digitised,images_digitised,digitised_size,volumes_uploaded,images_uploaded,image_storage_size,not_volumes,not_images,not_storage_size,volume_master,images_master,master_on_viewer,storage_master,estimated_storage_on_viwer,volumes_goobi,images_goobi,upload_goobi,storaged_used
498,third,aug,2035-08-17,64,12246.0,1102827.0,484.82,1588.0,932111.0,453.71,1353.0,21970.0,6.29,4301.0,2302774.0,4610.0,1391.9,419.21,8.23,2.28,10.91,28.08
499,third,aug,2035-08-24,64,12223.0,1104430.0,484.68,1606.0,933415.0,454.66,1355.0,21977.0,6.3,4305.0,2309857.0,4613.0,1396.19,420.49,8.23,2.29,10.92,28.1
500,third,aug,2035-08-31,64,12513.0,1108093.0,485.2,1611.0,935182.0,455.71,1357.0,21981.0,6.33,4321.0,2315889.0,4617.0,1399.55,420.9,8.25,2.3,10.94,28.17
501,third,sep,2035-09-07,64,12396.0,1110054.0,485.53,1621.0,935024.0,456.19,1359.0,21984.0,6.33,4328.0,2319572.0,4626.0,1400.96,421.62,8.28,2.3,10.95,28.24
502,third,sep,2035-09-14,64,11996.0,1110939.0,486.02,1602.0,937058.0,456.78,1356.0,21984.0,6.34,4337.0,2322687.0,4643.0,1404.58,421.97,8.31,2.29,10.96,28.2
503,third,sep,2035-09-21,64,11678.0,1113791.0,486.98,1599.0,936064.0,458.44,1362.0,21993.0,6.37,4341.0,2325752.0,4652.0,1407.67,423.0,8.3,2.29,10.97,28.3
504,third,sep,2035-09-28,64,11580.0,1114956.0,487.55,1594.0,940889.0,460.64,1363.0,22010.0,6.38,4352.0,2330410.0,4658.0,1409.96,424.29,8.35,2.29,10.97,28.3
505,fourth,oct,2035-10-05,64,11697.0,1116162.0,488.46,1584.0,942065.0,462.08,1366.0,22032.0,6.39,4361.0,2334497.0,4668.0,1412.25,424.91,8.33,2.28,11.0,28.37
506,fourth,oct,2035-10-12,64,11588.0,1119063.0,490.1,1583.0,943102.0,464.25,1372.0,22027.0,6.38,4374.0,2345083.0,4681.0,1414.27,425.95,8.34,2.29,11.03,28.4
507,fourth,oct,2035-10-19,64,11624.0,1119718.0,490.85,1580.0,944509.0,465.25,1375.0,22036.0,6.38,4386.0,2346818.0,4690.0,1419.34,426.75,8.34,2.28,11.04,28.44
508,fourth,oct,2035-10-26,64,11821.0,1120217.0,490.81,1581.0,946387.0,465.05,1377.0,22046.0,6.37,4390.0,2351141.0,4695.0,1424.53,427.97,8.35,2.29,11.06,28.53
509,fourth,nov,2035-11-02,64,11838.0,1124218.0,491.06,1583.0,947651.0,466.25,1382.0,22055.0,6.36,4401.0,2355110.0,4701.0,1426.23,428.66,8.33,2.29,11.06,28.55
510,fourth,nov,2035-11-09,64,12106.0,1122249.0,491.66,1576.0,947065.0,466.94,1385.0,22085.0,6.36,4411.0,2360528.0,4707.0,1429.71,429.83,8.33,2.3,11.1,28.62
511,fourth,nov,2035-11-16,64,12254.0,1122933.0,492.93,1584.0,950411.0,468.53,1385.0,22088.0,6.36,4419.0,2368337.0,4714.0,1432.41,430.73,8.34,2.31,11.12,28.68
512,fourth,nov,2035-11-23,64,12416.0,1124065.0,493.56,1587.0,953140.0,467.76,1389.0,22086.0,6.37,4424.0,2376785.0,4719.0,1435.4,431.92,8.37,2.33,11.13,28.74
513,fourth,nov,2035-11-30,64,12189.0,1126962.0,494.79,1603.0,955713.0,469.08,1391.0,22101.0,6.37,4427.0,2380751.0,4719.0,1440.66,431.96,8.37,2.34,11.13,28.8
514,fourth,dec,2035-12-07,64,11967.0,1127568.0,494.72,1604.0,959188.0,468.58,1397.0,22080.0,6.38,4437.0,2389058.0,4726.0,1444.25,432.72,8.38,2.35,11.16,28.88
515,fourth,dec,2035-12-14,64,11763.0,1128614.0,495.68,1606.0,959744.0,469.47,1398.0,22075.0,6.39,4442.0,2391095.0,4736.0,1446.27,433.59,8.38,2.33,11.17,28.91
516,fourth,dec,2035-12-21,64,11809.0,1129745.0,496.58,1598.0,961016.0,470.02,1401.0,22085.0,6.41,4448.0,2395276.0,4747.0,1449.85,434.8,8.41,2.32,11.2,28.98
517,fourth,dec,2035-12-28,64,11770.0,1128844.0,497.31,1581.0,963483.0,470.86,1401.0,22100.0,6.41,4451.0,2401776.0,4760.0,1455.05,435.76,8.4,2.32,11.21,29.07
518,first,jan,2036-01-04,64,12116.0,1131046.0,499.49,1581.0,960931.0,471.99,1404.0,22117.0,6.4,4461.0,2408513.0,4773.0,1458.01,435.79,8.42,2.33,11.25,29.15
519,first,jan,2036-01-11,64,11867.0,1130572.0,500.03,1592.0,961701.0,473.37,1407.0,22116.0,6.42,4465.0,2409889.0,4782.0,1461.19,437.06,8.44,2.34,11.29,29.12
520,first,jan,2036-01-18,64,11940.0,1131841.0,501.11,1600.0,962590.0,474.46,1415.0,22120.0,6.43,4468.0,2409766.0,4790.0,1463.17,438.14,8.44,2.34,11.32,29.17
521,first,jan,2036-01-25,64,11912.0,1132259.0,502.03,1608.0,963665.0,475.01,1414.0,22122.0,6.45,4482.0,2410644.0,4795.0,1465.25,439.44,8.46,2.35,11.34,29.23
522,first,feb,2036-02-01,64,12112.0,1130386.0,502.24,1598.0,964022.0,475.61,1421.0,22118.0,6.44,4498.0,2415526.0,4803.0,1467.6,440.12,8.5,2.36,11.38,29.26
523,first,feb,2036-02-08,64,12066.0,1132159.0,502.63,1580.0,963165.0,476.97,1421.0,22131.0,6.43,4508.0,2420047.0,4808.0,1470.75,441.18,8.53,2.35,11.41,29.37
524,first,feb,2036-02-15,64,12077.0,1132973.0,501.96,1564.0,963546.0,477.34,1419.0,22111.0,6.43,4511.0,2428540.0,4819.0,1472.03,442.29,8.54,2.35,11.4,29.39
525,first,feb,2036-02-22,64,11955.0,1133136.0,502.5,1549.0,966921.0,479.08,1419.0,22135.0,6.43,4526.0,2431308.0,4834.0,1473.22,442.87,8.54,2.34,11.44,29.44
526,first,feb,2036-02-29,64,12091.0,1135286.0,503.87,1549.0,968273.0,478.88,1421.0,22119.0,6.43,4533.0,2431179.0,4852.0,1476.27,443.44,8.56,2.37,11.46,29.47
527,first,mar,2036-03-07,64,12216.0,1135340.0,505.11,1556.0,968569.0,480.65,1424.0,22134.0,6.44,4538.0,2436939.0,4861.0,1478.99,444.13,8.57,2.37,11.48,29.52
528,first,mar,2036-03-14,64,12050.0,1139189.0,505.76,1548.0,968514.0,481.59,1427.0,22160.0,6.44,4546.0,2442002.0,4870.0,1481.56,444.87,8.57,2.37,11.5,29.58
529,first,mar,2036-03-21,64,12181.0,1141646.0,504.79,1550.0,972925.0,482.36,1430.0,22164.0,6.46,4551.0,2450541.0,4883.0,1483.97,445.45,8.59,2.38,11.52,29.63
530,first,mar,2036-03-28,64,12282.0,1145682.0,506.09,1556.0,976154.0,482.99,1428.0,22174.0,6.47,4559.0,2453892.0,4895.0,1487.6,446.16,8.64,2.39,11.53,29.71
531,second,apr,2036-04-04,64,12473.0,1149514.0,507.01,1551.0,980036.0,484.2,1433.0,22171.0,6.48,4566.0,2454816.0,4899.0,1491.17,447.51,8.66,2.39,11.56,29.73
532,second,apr,2036-04-11,64,12800.0,1152404.0,508.29,1559.0,983315.0,484.5,1436.0,22177.0,6.51,4570.0,2455039.0,4910.0,1493.0,448.92,8.65,2.4,11.58,29.82
533,second,apr,2036-04-18,64,12681.0,1156217.0,509.2,1552.0,983319.0,483.7,1442.0,22194.0,6.51,4575.0,2454020.0,4921.0,1495.56,449.66,8.68,2.39,11.62,29.87
534,second,apr,2036-04-25,64,12661.0,1157879.0,510.03,1552.0,986365.0,482.76,1442.0,22190.0,6.51,4587.0,2464605.0,4926.0,1497.46,450.57,8.68,2.41,11.63,29.88
535,second,may,2036-05-02,64,12891.0,1162417.0,511.15,1566.0,986519.0,483.09,1442.0,22170.0,6.5,4596.0,2462617.0,4944.0,1501.18,451.22,8.71,2.42,11.65,29.91
536,second,may,2036-05-09,64,12989.0,1159940.0,510.72,1556.0,989117.0,484.72,1441.0,22173.0,6.53,4602.0,2468603.0,4956.0,1503.24,452.29,8.73,2.42,11.67,29.99
537,second,may,2036-05-16,64,13078.0,1159396.0,510.85,1548.0,992770.0,484.61,1443.0,22173.0,6.52,4616.0,2472499.0,4970.0,1506.02,453.61,8.76,2.42,11.66,30.05
538,second,may,2036-05-23,64,13170.0,1161807.0,511.64,1535.0,993050.0,485.23,1443.0,22181.0,6.54,4616.0,2476469.0,4971.0,1508.45,454.05,8.76,2.43,11.7,30.05
539,second,may,2036-05-30,64,13120.0,1162214.0,512.97,1545.0,994821.0,486.87,1448.0,22193.0,6.52,4623.0,2481806.0,4978.0,1512.79,454.98,8.83,2.43,11.72,30.09
540,second,jun,2036-06-06,64,13236.0,1162782.0,513.06,1548.0,996968.0,487.66,1453.0,22189.0,6.53,4631.0,2487596.0,4986.0,1514.19,455.19,8.83,2.44,11.75,30.1
541,second,jun,2036-06-13,64,13127.0,1161667.0,512.71,1538.0,999660.0,488.13,1454.0,22172.0,6.52,4642.0,2491864.0,4988.0,1517.14,455.74,8.83,2.44,11.79,30.14
542,second,jun,2036-06-20,64,13483.0,1162631.0,514.02,1534.0,999083.0,488.6,1453.0,22183.0,6.52,4653.0,2495902.0,5002.0,1519.45,456.38,8.86,2.44,11.81,30.24
543,second,jun,2036-06-27,64,13950.0,1164620.0,515.06,1561.0,1000168.0,489.26,1456.0,22169.0,6.52,4665.0,2498141.0,5007.0,1522.53,457.17,8.87,2.43,11.82,30.3
544,third,jul,2036-07-04,64,14115.0,1165814.0,515.73,1570.0,1000825.0,490.82,1460.0,22159.0,6.54,4680.0,2504278.0,5018.0,1525.97,457.72,8.86,2.43,11.84,30.39
545,third,jul,2036-07-11,64,14123.0,1165250.0,517.48,1575.0,1001330.0,492.19,1465.0,22184.0,6.55,4687.0,2507532.0,5026.0,1527.73,458.74,8.86,2.46,11.86,30.44
546,third,jul,2036-07-18,64,14134.0,1169549.0,520.51,1556.0,1002485.0,492.3,1465.0,22189.0,6.56,4692.0,2508160.0,5037.0,1529.6,458.93,8.91,2.45,11.89,30.49
547,third,jul,2036-07-25,64,14021.0,1172723.0,522.18,1557.0,1008098.0,493.18,1470.0,22184.0,6.56,4695.0,2515327.0,5044.0,1531.56,459.71,8.9,2.45,11.92,30.53
548,third,aug,2036-08-01,64,14087.0,1177354.0,523.71,1566.0,1010395.0,494.32,1470.0,22210.0,6.56,4703.0,2514685.0,5050.0,1535.07,460.69,8.92,2.45,11.96,30.57
549,third,aug,2036-08-08,64,13961.0,1181189.0,524.65,1573.0,1011136.0,493.28,1472.0,22216.0,6.57,4712.0,2520201.0,5054.0,1538.62,461.29,8.94,2.46,12.01,30.71
550,third,aug,2036-08-15,64,14110.0,1181106.0,525.46,1566.0,1013032.0,493.69,1476.0,22230.0,6.57,4726.0,2522746.0,5052.0,1542.17,461.91,8.96,2.45,12.02,30.72
551,third,aug,2036-08-22,64,14316.0,1181321.0,526.05,1568.0,1017490.0,494.08,1480.0,22245.0,6.57,4738.0,2526722.0,5066.0,1545.58,461.9,8.97,2.45,12.03,30.84
552,third,aug,2036-08-29,64,14278.0,1184665.0,527.59,1566.0,1022590.0,494.7,1484.0,22257.0,6.57,4747.0,2532865.0,5080.0,1548.31,462.93,9.01,2.47,12.07,30.86
553,third,sep,2036-09-05,64,14285.0,1184824.0,528.03,1580.0,1023494.0,495.24,1485.0,22257.0,6.57,4761.0,2536357.0,5089.0,1551.49,463.49,9.03,2.48,12.1,30.95
554,third,sep,2036-09-12,64,14450.0,1187268.0,529.6,1587.0,1023748.0,496.03,1491.0,22278.0,6.59,4767.0,2534001.0,5095.0,1552.74,463.91,9.06,2.49,12.12,31.06
555,third,sep,2036-09-19,64,14343.0,1190331.0,530.04,1594.0,1025508.0,496.21,1492.0,22279.0,6.6,4778.0,2540078.0,5113.0,1554.4,464.85,9.06,2.5,12.14,31.19
556,third,sep,2036-09-26,64,14046.0,1193018.0,530.9,1609.0,1024809.0,496.64,1493.0,22299.0,6.59,4786.0,2544820.0,5123.0,1555.55,465.85,9.09,2.5,12.14,31.25
557,fourth,oct,2036-10-03,64,14585.0,1194653.0,532.1,1598.0,1026416.0,497.43,1494.0,22319.0,6.59,4793.0,2545259.0,5137.0,1557.23,466.89,9.13,2.5,12.19,31.38
558,fourth,oct,2036-10-10,64,14776.0,1197356.0,534.22,1602.0,1030334.0,498.59,1494.0,22338.0,6.6,4796.0,2549695.0,5145.0,1559.54,467.41,9.15,2.48,12.21,31.43
559,fourth,oct,2036-10-17,64,14737.0,1198314.0,535.11,1611.0,1032673.0,499.7,1496.0,22344.0,6.62,4800.0,2550467.0,5152.0,1561.8,468.32,9.15,2.5,12.25,31.46
560,fourth,oct,2036-10-24,64,14826.0,1198723.0,535.38,1617.0,1036253.0,499.72,1502.0,22348.0,6.62,4810.0,2555931.0,5161.0,1565.32,469.0,9.18,2.5,12.28,31.45
561,fourth,oct,2036-10-31,64,14853.0,1201751.0,536.49,1591.0,1039381.0,501.23,1504.0,22371.0,6.64,4814.0,2557880.0,5172.0,1567.96,469.89,9.21,2.51,12.31,31.5
562,fourth,nov,2036-11-07,64,15026.0,1200578.0,537.3,1584.0,1041831.0,502.81,1508.0,22396.0,6.62,4826.0,2560228.0,5181.0,1572.92,470.12,9.24,2.53,12.32,31.54
563,fourth,nov,2036-11-14,64,15161.0,1199956.0,539.04,1594.0,1045260.0,503.7,1509.0,22389.0,6.62,4829.0,2563954.0,5191.0,1576.45,471.44,9.24,2.53,12.34,31.59
564,fourth,nov,2036-11-21,64,15150.0,1200154.0,539.25,1585.0,1045482.0,504.29,1512.0,22398.0,6.61,4833.0,2566134.0,5202.0,1577.36,472.07,9.25,2.55,12.38,31.65
565,fourth,nov,2036-11-28,64,15293.0,1205529.0,541.84,1587.0,1048446.0,507.04,1512.0,22412.0,6.62,4837.0,2571820.0,5209.0,1578.46,473.38,9.27,2.53,12.41,31.69
566,fourth,dec,2036-12-05,64,14989.0,1208382.0,541.52,1591.0,1051157.0,508.32,1513.0,22397.0,6.59,4850.0,2577317.0,5220.0,1582.93,474.77,9.25,2.54,12.4,31.79
567,fourth,dec,2036-12-12,64,15139.0,1210824.0,542.68,1572.0,1054241.0,509.74,1516.0,22409.0,6.63,4862.0,2581598.0,5228.0,1585.75,475.29,9.26,2.54,12.42,31.85
568,fourth,dec,2036-12-19,64,15539.0,1212792.0,544.61,1574.0,1054829.0,509.91,1519.0,22417.0,6.64,4866.0,2593546.0,5234.0,1585.47,476.03,9.27,2.55,12.45,31.81
569,fourth,dec,2036-12-26,64,15722.0,1215913.0,545.14,1578.0,1058017.0,511.5,1522.0,22434.0,6.65,4882.0,2595440.0,5243.0,1587.65,477.09,9.29,2.56,12.49,31.87
570,first,jan,2037-01-02,64,15588.0,1215079.0,545.42,1599.0,1061431.0,510.72,1522.0,22427.0,6.65,4887.0,2598360.0,5259.0,1590.19,477.73,9.29,2.56,12.52,31.93
571,first,jan,2037-01-09,64,15521.0,1218375.0,546.21,1615.0,1063186.0,511.03,1527.0,22416.0,6.64,4891.0,2595427.0,5264.0,1593.16,478.3,9.3,2.56,12.55,31.89
572,first,jan,2037-01-16,64,15758.0,1218761.0,547.32,1602.0,1065777.0,512.25,1533.0,22406.0,6.64,4902.0,2600121.0,5277.0,1596.06,479.27,9.31,2.59,12.56,31.94
573,first,jan,2037-01-23,64,15549.0,1221090.0,546.8,1620.0,1067730.0,512.39,1537.0,22418.0,6.63,4910.0,2605795.0,5297.0,1597.87,479.92,9.3,2.59,12.58,31.95
574,first,jan,2037-01-30,64,15500.0,1220299.0,548.09,1621.0,1067115.0,512.73,1540.0,22428.0,6.65,4916.0,2608192.0,5304.0,1601.1,480.56,9.34,2.6,12.6,32.03
575,first,feb,2037-02-06,64,15772.0,1219967.0,550.73,1619.0,1070079.0,513.79,1546.0,22442.0,6.66,4917.0,2607903.0,5311.0,1603.65,481.51,9.36,2.59,12.61,32.06
576,first,feb,2037-02-13,64,15470.0,1223058.0,552.78,1623.0,1071270.0,514.41,1549.0,22472.0,6.68,4925.0,2606222.0,5324.0,1607.92,482.9,9.36,2.6,12.64,32.17
577,first,feb,2037-02-20,64,15355.0,1223194.0,552.18,1640.0,1072123.0,515.97,1552.0,22474.0,6.7,4933.0,2612842.0,5336.0,1610.35,483.4,9.35,2.61,12.68,32.25
578,first,feb,2037-02-27,64,15321.0,1224352.0,552.51,1652.0,1075790.0,517.43,1553.0,22483.0,6.71,4947.0,2613415.0,5346.0,1614.33,483.99,9.37,2.6,12.69,32.23
579,first,mar,2037-03-06,64,15603.0,1226719.0,553.03,1646.0,1077698.0,518.09,1558.0,22472.0,6.71,4953.0,2613606.0,5352.0,1617.17,484.86,9.37,2.61,12.72,32.27
580,first,mar,2037-03-13,64,15440.0,1227636.0,553.12,1637.0,1078723.0,517.77,1563.0,22481.0,6.71,4957.0,2617959.0,5364.0,1619.03,485.53,9.38,2.6,12.71,32.36
581,first,mar,2037-03-20,64,15388.0,1229335.0,552.86,1641.0,1079922.0,517.47,1565.0,22473.0,6.7,4966.0,2621093.0,5380.0,1621.94,486.26,9.38,2.61,12.73,32.42
582,first,mar,2037-03-27,64,15336.0,1229539.0,554.61,1642.0,1082654.0,518.4,1567.0,22479.0,6.72,4973.0,2626608.0,5391.0,1627.04,487.3,9.38,2.62,12.77,32.47
583,second,apr,2037-04-03,64,15143.0,1231277.0,556.03,1649.0,1082092.0,520.25,1572.0,22488.0,6.71,4977.0,2628889.0,5401.0,1630.44,487.77,9.41,2.61,12.81,32.55
584,second,apr,2037-04-10,64,15032.0,1230970.0,556.57,1660.0,1083698.0,520.88,1576.0,22508.0,6.73,4979.0,2628701.0,5412.0,1635.14,488.36,9.44,2.61,12.86,32.61
585,second,apr,2037-04-17,64,14924.0,1232273.0,558.15,1654.0,1083668.0,521.92,1581.0,22519.0,6.73,4987.0,2632983.0,5418.0,1636.39,488.58,9.41,2.61,12.87,32.7
586,second,apr,2037-04-24,64,15106.0,1232800.0,558.41,1648.0,1084277.0,523.84,1584.0,22534.0,6.74,5001.0,2637053.0,5428.0,1639.7,488.96,9.44,2.63,12.88,32.74
587,second,may,2037-05-01,64,15339.0,1237573.0,559.74,1648.0,1087056.0,524.26,1587.0,22541.0,6.74,5008.0,2635190.0,5432.0,1642.19,489.31,9.46,2.64,12.9,32.81
588,second,may,2037-05-08,64,15317.0,1237109.0,559.37,1654.0,1084983.0,525.15,1590.0,22537.0,6.75,5022.0,2644911.0,5445.0,1644.54,490.43,9.45,2.63,12.93,32.86
589,second,may,2037-05-15,64,15050.0,1236426.0,560.79,1671.0,1086468.0,525.16,1590.0,22562.0,6.76,5031.0,2646398.0,5457.0,1648.18,490.69,9.46,2.64,12.96,32.9
590,second,may,2037-05-22,64,14838.0,1233717.0,560.43,1670.0,1090458.0,525.9,1593.0,22571.0,6.75,5039.0,2650136.0,5467.0,1651.61,491.85,9.51,2.65,13.02,32.97
591,second,may,2037-05-29,64,14753.0,1234076.0,561.15,1672.0,1091229.0,525.82,1595.0,22572.0,6.77,5054.0,2648184.0,5478.0,1653.26,492.21,9.51,2.65,13.03,33.03
592,second,jun,2037-06-05,64,14699.0,1237628.0,562.42,1684.0,1092385.0,525.92,1599.0,22580.0,6.78,5060.0,2647893.0,5487.0,1654.17,493.72,9.5,2.64,13.06,33.07
593,second,jun,2037-06-12,64,14594.0,1236697.0,562.82,1687.0,1094110.0,526.67,1601.0,22580.0,6.77,5072.0,2652598.0,5498.0,1658.07,493.93,9.52,2.64,13.09,33.12
594,second,jun,2037-06-19,64,14922.0,1236576.0,563.24,1674.0,1097086.0,527.76,1604.0,22574.0,6.78,5075.0,2663013.0,5511.0,1660.67,495.21,9.52,2.64,13.1,33.21
595,second,jun,2037-06-26,64,14933.0,1236098.0,562.77,1675.0,1099772.0,528.17,1607.0,22580.0,6.77,5087.0,2666450.0,5526.0,1663.18,495.78,9.53,2.64,13.12,33.23
596,third,jul,2037-07-03,64,14910.0,1235531.0,564.35,1689.0,1100007.0,529.66,1611.0,22567.0,6.77,5092.0,2666877.0,5534.0,1663.99,496.38,9.55,2.66,13.16,33.35
597,third,jul,2037-07-10,64,15047.0,1235126.0,565.47,1712.0,1101676.0,529.24,1616.0,22561.0,6.77,5091.0,2670441.0,5546.0,1668.2,497.87,9.58,2.65,13.18,33.37
598,third,jul,2037-07-17,64,15142.0,1235044.0,567.43,1710.0,1103127.0,529.62,1619.0,22562.0,6.76,5099.0,2669163.0,5556.0,1667.65,499.03,9.6,2.66,13.21,33.43
599,third,jul,2037-07-24,64,14951.0,1238060.0,567.0,1708.0,1105505.0,530.98,1623.0,22553.0,6.78,5108.0,2678072.0,5566.0,1670.5,499.07,9.62,2.67,13.23,33.52
600,third,jul,2037-07-31,64,14445.0,1239776.0,566.74,1728.0,1104892.0,531.0,1619.0,22541.0,6.79,5117.0,2688023.0,5576.0,1672.73,500.03,9.62,2.67,13.25,33.53
601,third,aug,2037-08-07,64,14734.0,1242345.0,567.27,1737.0,1106297.0,531.43,1624.0,22544.0,6.78,5131.0,2695946.0,5588.0,1675.41,500.91,9.63,2.68,13.26,33.62
602,third,aug,2037-08-14,64,14568.0,1243237.0,566.9,1727.0,1108551.0,532.21,1629.0,22525.0,6.78,5137.0,2693727.0,5596.0,1677.73,502.07,9.67,2.69,13.3,33.72
603,third,aug,2037-08-21,64,14852.0,1243146.0,567.44,1721.0,1113100.0,533.4,1632.0,22536.0,6.79,5149.0,2696534.0,5612.0,1678.58,502.65,9.71,2.7,13.34,33.79
604,third,aug,2037-08-28,64,15159.0,1244967.0,568.54,1732.0,1113766.0,534.45,1631.0,22526.0,6.82,5154.0,2701716.0,5617.0,1683.95,502.24,9.73,2.7,13.35,33.86
605,third,sep,2037-09-04,64,15344.0,1244723.0,568.31,1735.0,1116504.0,534.87,1634.0,22532.0,6.83,5157.0,2706316.0,5627.0,1689.12,502.54,9.72,2.71,13.37,33.9
606,third,sep,2037-09-11,64,15840.0,1244270.0,568.36,1719.0,1117108.0,536.47,1635.0,22552.0,6.81,5157.0,2712873.0,5637.0,1692.12,502.78,9.73,2.71,13.39,34.0
607,third,sep,2037-09-18,64,15823.0,1246059.0,568.92,1700.0,1116630.0,536.5,1636.0,22552.0,6.82,5164.0,2715267.0,5650.0,1694.37,503.89,9.76,2.71,13.39,34.13
608,third,sep,2037-09-25,64,15564.0,1246510.0,570.33,1697.0,1119616.0,537.15,1642.0,22565.0,6.82,5166.0,2725585.0,5660.0,1696.13,504.23,9.77,2.7,13.41,34.25
609,fourth,oct,2037-10-02,64,15463.0,1248788.0,570.82,1695.0,1120815.0,538.46,1640.0,22582.0,6.82,5175.0,2730707.0,5676.0,1699.76,505.61,9.8,2.71,13.44,34.37
610,fourth,oct,2037-10-09,64,15558.0,1248198.0,570.43,1686.0,1119018.0,539.55,1646.0,22578.0,6.83,5191.0,2732234.0,5691.0,1701.37,506.41,9.81,2.71,13.45,34.39
611,fourth,oct,2037-10-16,64,15938.0,1249938.0,572.12,1705.0,1118923.0,539.79,1649.0,22602.0,6.85,5198.0,2741329.0,5703.0,1702.39,507.82,9.82,2.72,13.48,34.47
612,fourth,oct,2037-10-23,64,15960.0,1252788.0,572.83,1713.0,1120158.0,540.69,1651.0,22590.0,6.87,5201.0,2746772.0,5708.0,1703.82,508.75,9.8,2.73,13.51,34.51
613,fourth,oct,2037-10-30,64,15639.0,1255255.0,574.22,1695.0,1120289.0,541.08,1650.0,22579.0,6.87,5204.0,2750263.0,5718.0,1708.28,509.35,9.78,2.73,13.52,34.6
614,fourth,nov,2037-11-06,64,15743.0,1254962.0,574.98,1685.0,1120496.0,541.74,1655.0,22562.0,6.87,5212.0,2757825.0,5720.0,1711.56,509.84,9.82,2.73,13.55,34.69
615,fourth,nov,2037-11-13,64,15635.0,1255371.0,575.41,1688.0,1122510.0,541.53,1659.0,22568.0,6.88,5221.0,2766948.0,5723.0,1715.59,510.35,9.82,2.73,13.57,34.81
616,fourth,nov,2037-11-20,64,15928.0,1256660.0,576.0,1705.0,1121502.0,542.89,1658.0,22576.0,6.92,5227.0,2772421.0,5737.0,1717.36,511.34,9.84,2.72,13.59,34.8
617,fourth,nov,2037-11-27,64,15921.0,1256340.0,576.51,1721.0,1122524.0,542.89,1656.0,22592.0,6.91,5236.0,2778908.0,5747.0,1721.23,512.02,9.85,2.73,13.62,34.85
618,fourth,dec,2037-12-04,64,15800.0,1260293.0,577.33,1729.0,1122294.0,543.58,1659.0,22616.0,6.92,5252.0,2785546.0,5755.0,1725.05,512.46,9.89,2.73,13.65,34.92
619,fourth,dec,2037-12-11,64,16088.0,1262146.0,577.9,1724.0,1123023.0,543.95,1665.0,22629.0,6.94,5259.0,2794416.0,5769.0,1728.44,512.55,9.87,2.74,13.66,35.0
620,fourth,dec,2037-12-18,64,16118.0,1265300.0,578.48,1733.0,1124501.0,545.4,1667.0,22637.0,6.93,5272.0,2805089.0,5779.0,1730.2,513.41,9.89,2.74,13.68,35.1
621,fourth,dec,2037-12-25,64,16102.0,1265134.0,579.74,1742.0,1124602.0,545.72,1671.0,22656.0,6.92,5278.0,2811064.0,5787.0,1735.86,514.22,9.9,2.76,13.7,35.11
622,first,jan,2038-01-01,64,16070.0,1267942.0,580.19,1730.0,1125358.0,546.3,1674.0,22654.0,6.91,5289.0,2817057.0,5800.0,1737.03,514.91,9.92,2.76,13.72,35.14
623,first,jan,2038-01-08,64,16168.0,1268211.0,580.15,1729.0,1129385.0,547.26,1672.0,22671.0,6.91,5295.0,2821326.0,5815.0,1738.79,515.92,9.95,2.76,13.73,35.18
624,first,jan,2038-01-15,64,16429.0,1270142.0,581.44,1745.0,1132955.0,548.66,1677.0,22691.0,6.92,5303.0,2826259.0,5826.0,1743.39,516.42,9.97,2.77,13.74,35.28
625,first,jan,2038-01-22,64,16424.0,1272157.0,582.09,1758.0,1133050.0,549.74,1677.0,22702.0,6.92,5310.0,2834056.0,5846.0,1744.78,517.02,10.0,2.79,13.75,35.37
626,first,jan,2038-01-29,64,16343.0,1276333.0,582.42,1764.0,1134709.0,550.85,1680.0,22697.0,6.93,5321.0,2837646.0,5860.0,1748.37,517.67,10.01,2.78,13.78,35.44
627,first,feb,2038-02-05,64,16270.0,1276719.0,583.47,1758.0,1134966.0,551.61,1681.0,22683.0,6.93,5328.0,2841943.0,5871.0,1752.54,518.23,10.05,2.79,13.8,35.48
628,first,feb,2038-02-12,64,16459.0,1279652.0,584.43,1771.0,1135914.0,552.66,1683.0,22689.0,6.93,5331.0,2853213.0,5883.0,1756.89,518.96,10.05,2.79,13.84,35.56
629,first,feb,2038-02-19,64,16527.0,1280039.0,583.94,1770.0,1138131.0,552.96,1687.0,22689.0,6.93,5337.0,2857151.0,5893.0,1762.11,519.83,10.05,2.78,13.87,35.57
630,first,feb,2038-02-26,64,16986.0,1281049.0,585.86,1776.0,1141877.0,554.0,1688.0,22676.0,6.96,5355.0,2854853.0,5911.0,1763.78,520.37,10.01,2.77,13.89,35.61
631,first,mar,2038-03-05,64,17009.0,1283639.0,586.74,1757.0,1143389.0,555.16,1692.0,22678.0,6.99,5361.0,2857728.0,5919.0,1767.55,521.35,10.04,2.76,13.94,35.74
632,first,mar,2038-03-12,64,16964.0,1285722.0,586.6,1764.0,1140786.0,556.74,1691.0,22681.0,7.01,5369.0,2861796.0,5919.0,1770.31,522.53,10.07,2.77,13.96,35.78
633,first,mar,2038-03-19,64,17008.0,1287493.0,587.02,1766.0,1141835.0,557.83,1690.0,22692.0,7.01,5383.0,2864783.0,5930.0,1773.42,523.08,10.07,2.79,14.0,35.86
634,first,mar,2038-03-26,64,17230.0,1288180.0,588.81,1775.0,1144381.0,558.92,1691.0,22699.0,6.99,5395.0,2871345.0,5942.0,1775.9,523.77,10.08,2.8,14.02,35.95
